accX,accY,accZ,gyroX,gyroY,gyroZ
392,-166,-363,100,436,-60
706,42,-310,157,436,31
528,111,-109,190,436,38
699,65,76,115,436,94
686,-127,344,135,436,97
412,-393,674,127,344,24
348,-415,377,277,91,-110
630,312,-185,208,198,-87
-76,-253,619,34,174,-53
691,-9,110,150,101,-91
43,94,734,-43,181,-128
257,-73,871,-44,24,-145
17,218,956,10,126,-94
-52,184,1082,-36,0,-60
150,147,918,0,35,-20
7,242,1021,-26,1,24
151,150,955,-25,11,83
161,173,955,-46,-5,96
180,25,1002,-103,-45,75
277,-82,947,-70,-76,63
341,-2,715,-3,-71,36
232,179,647,-67,-100,39
501,-4,513,-126,-102,114
564,-13,634,-135,-75,150
557,-334,648,-209,-107,154
631,-463,678,-98,-157,61
573,7,508,-140,-203,48
669,-697,444,-140,-178,72
407,28,641,8,-282,16
902,-396,156,-289,-275,137
677,-976,729,11,-152,119
549,112,332,4,-436,-7
1238,-522,-351,-140,-358,41
702,-246,-215,84,-303,121
943,-458,-423,-163,-293,281
1029,-1312,-462,-19,-222,337
829,-893,-336,21,-104,371
415,-1502,-206,-82,-113,364
564,-1364,-466,21,-309,168
559,-908,-653,-75,-296,66
315,-1121,-609,-84,-260,90
307,-1106,-687,-39,-221,128
185,-1225,-671,-55,-139,209
130,-1204,-629,-25,-121,253
221,-1125,-580,-113,-81,268
162,-1304,-369,-130,-41,256
173,-1274,-276,-103,-80,155
220,-1187,-324,-56,-88,55
187,-968,-357,-11,-74,1
72,-903,-313,-18,-93,-46
100,-824,-354,-30,-144,-84
164,-783,-390,-45,-143,-85
192,-809,-401,-35,-106,-72
95,-797,-340,-25,-92,-69
134,-799,-368,-32,-98,-70
125,-841,-378,-40,-76,-84
141,-853,-399,-51,-51,-88
50,-855,-322,-43,-18,-98
-50,-819,-263,-34,-14,-94
-33,-831,-299,-21,-5,-74
-99,-840,-294,13,25,-48
-104,-793,-323,35,48,-10
-118,-855,-324,53,96,27
-191,-810,-275,78,75,28
-142,-772,-317,51,44,14
-113,-781,-324,27,39,15
-118,-765,-309,14,25,24
-82,-752,-307,-6,6,31
-47,-801,-295,-28,2,36
-20,-852,-295,-14,8,43
-15,-823,-277,-7,20,45
-24,-860,-239,-23,20,41
-12,-907,-236,-12,15,29
-15,-871,-239,11,23,24
-37,-871,-256,20,30,27
-49,-871,-292,32,37,26
-63,-817,-287,30,42,24
-92,-814,-253,4,39,22
-90,-855,-240,-2,24,15
