accX,accY,accZ,gyroX,gyroY,gyroZ
307,-279,130,17,-7,59
316,-252,107,83,-1,78
342,-242,23,135,-20,82
354,-280,-173,184,-49,81
400,-270,-383,222,-72,88
410,-279,-579,233,-78,91
491,-335,-727,236,-77,94
398,-365,-892,253,-91,97
595,-376,-1224,260,-102,93
628,-299,-1394,235,-71,88
728,-288,-1610,171,-70,61
775,-201,-1730,94,-39,33
796,-125,-1607,-39,-3,6
733,-225,-1439,-168,17,-33
663,-354,-1311,-224,37,-54
583,-382,-1201,-250,62,-59
495,-415,-1066,-296,77,-67
409,-480,-820,-301,102,-66
259,-427,-513,-261,88,-58
297,-329,-279,-239,82,-42
231,-348,-21,-209,83,-34
193,-352,129,-131,60,-21
246,-301,218,-53,52,-2
141,-296,295,2,40,12
159,-381,211,75,-27,24
274,-357,64,151,-55,42
246,-376,-39,187,-67,59
388,-538,-311,222,-83,72
340,-615,-555,294,-68,78
408,-591,-835,306,-111,72
565,-629,-1106,299,-90,67
418,-638,-1448,297,-113,47
764,-399,-1748,276,-98,34
626,-241,-1700,136,-27,22
616,-251,-1644,16,-27,-5
674,-219,-1514,-80,0,-21
596,-283,-1289,-176,39,-37
531,-415,-1196,-222,49,-49
488,-439,-1120,-244,68,-49
421,-517,-1099,-290,59,-57
441,-583,-1020,-302,83,-54
355,-573,-864,-313,79,-57
388,-555,-679,-306,89,-50
280,-462,-354,-276,95,-42
300,-408,-71,-232,88,-33
249,-339,169,-159,71,-22
326,-206,301,-110,56,20
-183,-450,444,143,132,31
325,148,68,124,-82,44
531,-98,-157,1,-38,13
363,-401,-246,115,-26,39
437,-160,-406,227,-63,62
526,-106,-501,149,-71,37
482,-335,-572,115,-64,25
555,-440,-650,179,-48,34
495,-366,-601,190,-13,42
502,-509,-662,159,-13,39
656,-620,-662,213,58,70
575,-679,-645,246,131,106
432,-869,-666,301,126,143
530,-752,-620,381,86,177
616,-593,-499,276,124,151
528,-879,-398,169,155,120
440,-950,-315,222,173,124
325,-822,-200,203,155,138
361,-937,-158,147,129,151
374,-967,-96,141,138,155
300,-940,-26,106,157,151
265,-1065,9,77,144,171
269,-1049,62,89,128,174
216,-998,132,49,108,145
178,-1010,182,13,84,125
149,-1007,223,-11,61,118
136,-1023,258,-34,42,111
128,-1057,276,-42,24,103
145,-1063,280,-37,9,97
167,-1060,285,-33,7,86
178,-1059,296,-30,10,65
144,-1052,308,-31,9,36
