accX,accY,accZ,gyroX,gyroY,gyroZ
224,-77,-365,301,-20,-10
300,453,-707,315,4,13
258,929,-1044,-103,49,41
71,258,-1216,-351,70,57
39,330,-1479,-325,63,84
134,169,-1897,-436,138,118
-220,-211,-1961,-436,163,113
-304,-429,-1961,-436,46,59
-130,-952,-1961,-436,21,114
-18,-1313,-1905,-436,-1,56
299,-1482,-1900,-436,36,66
57,-1961,-1466,-419,6,-53
271,-1961,-1220,-160,-8,-38
-40,-1961,-754,56,4,-6
-60,-1864,-739,238,-56,-35
40,-1516,-1100,400,-65,5
140,-1168,-1541,436,-84,16
341,-588,-1961,436,-100,-15
337,-148,-1961,436,-55,32
428,58,-1907,436,-47,48
426,587,-1961,436,-23,4
465,1260,-1961,222,-25,2
408,1024,-1782,-102,26,-13
238,858,-1503,-202,84,-22
96,579,-1427,-383,42,-39
276,105,-1599,-436,39,-21
192,-200,-1815,-436,29,-35
289,-626,-1961,-436,13,17
264,-1787,-1944,-436,76,77
435,-1961,-1804,-424,106,111
16,-1961,-1229,-401,120,40
-30,-1961,-896,-170,83,-3
-262,-1961,-632,176,51,-21
-426,-1641,-497,260,-24,-46
-229,-1574,-884,390,-94,-58
-223,-1172,-1374,436,-135,-64
-65,-515,-1669,436,-165,-56
117,-268,-1961,436,-129,22
311,231,-1961,436,-78,112
577,1166,-1961,428,-37,115
526,716,-1961,50,-26,71
587,956,-1919,-77,17,23
410,622,-1591,-309,55,17
297,206,-1504,-394,109,17
249,-10,-1736,-436,89,10
193,-314,-1961,-436,109,32
130,-1448,-1898,-436,110,80
7,-1406,-1561,-381,122,63
-40,-1356,-1220,-366,170,99
-148,-1911,-852,-266,132,51
-125,-1629,-612,-7,100,4
-173,-1331,-431,91,55,-35
-123,-1116,-356,233,15,-39
2,-853,-497,390,0,-10
48,-613,-736,436,-15,28
275,-500,-1108,436,-21,77
231,-479,-1148,436,-2,111
295,-433,-1145,436,-50,105
509,-577,-1097,404,2,147
301,-820,-951,436,83,177
-31,-801,-665,436,-39,123
177,-802,-624,390,-155,54
252,-894,-481,324,-153,13
237,-802,-301,311,-120,-5
92,-646,-101,246,-120,-19
127,-601,50,130,-142,-35
192,-626,209,12,-129,-31
255,-702,295,-76,-86,0
322,-832,394,-117,-26,17
185,-899,561,-114,0,15
175,-939,574,-98,-36,8
302,-947,546,-51,-44,5
291,-863,568,-41,-17,8
242,-895,522,-58,-26,6
274,-944,441,-50,-26,15
292,-958,367,-47,-5,24
278,-980,310,-55,11,21
297,-972,293,-71,31,14
207,-1042,302,-83,34,-4
