accX,accY,accZ,gyroX,gyroY,gyroZ
621,-1003,283,221,238,-430
402,-886,361,143,249,-423
324,-928,400,102,200,-418
400,-761,351,103,201,-396
259,-599,418,54,233,-374
117,-552,476,13,203,-369
82,-428,442,-3,189,-351
25,-307,452,-33,196,-321
-81,-260,479,-89,199,-293
-224,-215,575,-134,158,-259
-228,-230,626,-169,123,-205
-231,-249,684,-203,153,-159
-422,-404,1007,-263,146,-113
-385,-620,1179,-212,71,-80
-391,-531,1258,-183,32,-58
-173,-587,1267,-205,-38,-9
-70,-609,1332,-203,21,13
-376,-836,1961,-286,-81,68
-870,-696,1956,410,-155,78
643,438,1124,-252,-2,44
129,-1013,1592,-56,8,31
51,-130,1552,-23,79,-20
74,-592,1818,-36,83,-44
-212,-859,1961,79,160,-21
-249,-858,1961,362,120,-14
-35,-651,1961,436,141,-15
-139,-525,1798,436,198,-18
-151,-397,1598,436,200,-15
-119,-253,1413,436,221,-24
-97,-29,1273,436,240,-41
-179,-25,1205,436,259,-35
-72,349,957,392,256,-42
-115,222,844,365,254,-41
-82,371,478,308,299,-73
-430,468,390,239,321,-81
-667,550,319,156,253,-5
-481,444,193,83,185,74
-450,427,154,23,221,102
-612,429,234,-6,217,139
-624,436,207,-48,142,198
-441,370,84,-44,131,237
-437,389,108,-42,151,244
-436,496,110,-48,129,283
-333,477,74,-102,90,334
-234,350,144,-101,68,362
-79,469,122,-90,60,379
13,431,181,-141,49,403
192,273,287,-122,17,410
375,378,244,-150,29,381
384,164,412,-137,33,382
363,255,483,-141,-52,411
631,94,438,-182,-120,429
757,-219,439,-160,-122,436
859,-250,336,-99,-135,414
1056,-359,166,-129,-90,374
1028,-589,280,-51,25,347
953,-449,294,-16,2,314
964,-529,170,-84,-15,291
977,-585,92,-87,39,282
877,-697,220,-104,69,270
743,-780,277,-98,79,248
642,-802,222,-111,85,243
549,-869,267,-107,81,250
357,-898,259,-141,76,257
446,-1143,191,-132,78,270
389,-1102,245,-73,164,297
22,-1132,325,-140,194,309
36,-1423,312,-192,70,308
186,-1554,273,-181,61,327
47,-1675,400,-207,54,342
348,-1829,265,-150,31,353
244,-1761,448,-114,55,317
175,-1825,383,-65,-69,245
674,-1464,189,8,-58,253
687,-1507,188,-56,97,225
395,-1573,367,4,98,152
562,-1217,335,16,47,78
1242,-1565,486,-118,153,47
-61,-1526,627,-1,190,-47
