accX,accY,accZ,gyroX,gyroY,gyroZ
-1026,312,-1961,163,-11,66
-593,815,-1505,-64,9,237
-191,322,-1102,-277,-69,292
218,87,-1150,-104,-76,279
-183,499,-1067,-5,-142,289
125,726,-1493,-143,-193,274
164,586,-1454,-277,-133,277
134,491,-1112,-340,-193,270
516,206,-1075,-314,-156,294
579,424,-823,-255,-71,281
330,145,-678,-436,-200,242
891,-512,-1007,-407,-282,283
1037,-4,-1162,-436,-58,215
442,-422,-948,-436,-72,129
796,-1543,-1210,-436,-95,81
278,-1222,-1554,-436,208,57
-329,-1961,-1961,-436,286,-11
-215,-1961,-557,-436,306,172
-1639,-1961,1961,158,351,182
499,-1082,1762,-412,122,-198
-1961,-1961,1961,-57,227,-229
-1394,516,1961,-4,-106,-32
-580,-1750,1961,-436,67,1
-538,-1233,1961,132,-34,2
-440,-724,1961,-23,26,-5
-529,-844,1730,61,-41,-2
-266,-711,1381,113,-59,-18
-268,-547,1242,148,7,0
-259,-571,1240,74,-37,-26
-127,-794,1157,90,-65,-72
-18,-826,1139,109,-12,-93
-128,-1109,1026,126,-38,-105
-21,-1007,784,249,-17,-97
-175,-532,753,330,0,-41
-64,-35,584,244,-34,0
20,-32,673,98,5,38
-69,57,710,51,-6,76
-25,59,666,-35,-75,114
198,179,568,-22,-132,162
185,143,567,-160,-167,178
37,52,564,-211,-289,201
160,142,404,-287,-406,278
525,-254,307,-419,-436,337
686,-630,376,-338,-313,400
399,-620,611,-253,-292,390
587,-846,516,-333,-370,383
807,-1298,469,-310,-300,403
774,-1580,581,-197,-314,364
797,-1273,279,-42,-314,354
984,-1106,138,-188,-228,365
996,-1771,270,-310,-87,312
512,-1898,565,-87,-83,235
287,-1418,570,47,-241,170
706,-1100,362,-108,-178,206
704,-1560,317,-203,23,194
446,-1623,395,-55,88,110
283,-1244,494,21,76,29
165,-1164,441,-1,80,-12
63,-1248,364,58,75,-53
-47,-1104,317,123,50,-97
-147,-939,284,116,-1,-115
-114,-895,205,102,-7,-99
-84,-802,198,86,10,-69
-46,-783,215,0,27,-49
-63,-961,245,-38,46,-35
-74,-990,266,0,45,-22
-52,-889,304,-15,38,-13
6,-987,301,-49,42,-8
-11,-1021,314,-21,41,-14
-43,-926,339,-14,31,-11
-21,-917,345,-36,16,1
18,-971,332,-37,12,5
30,-954,333,-30,18,1
9,-953,350,-41,20,6
8,-988,344,-41,10,10
42,-992,325,-33,7,14
49,-1000,328,-33,17,11
21,-1006,335,-28,10,4
64,-994,318,-19,9,7
