accX,accY,accZ,gyroX,gyroY,gyroZ
901,1961,-1791,436,-121,155
353,-330,865,-436,-49,72
374,-1582,1961,176,10,-27
-73,42,1441,172,53,-114
56,-390,1225,-96,-3,-136
-135,-765,1629,-79,53,-106
-196,-295,1489,-7,105,-80
-174,-126,1238,-120,64,-31
-49,-392,1091,-113,3,14
161,-486,909,-61,22,-21
134,-130,815,16,33,-80
48,97,758,-8,7,-84
10,13,791,-12,-36,-53
49,-155,800,-78,-24,-67
-105,-516,1045,-118,85,-97
-438,-137,1250,-277,123,-72
-719,-443,1142,-436,-81,27
-298,-879,636,-436,-330,132
-10,-927,294,-436,-349,123
167,-829,159,-436,-311,50
429,-837,128,-420,-154,-8
423,-900,205,-311,73,-15
232,-900,285,-160,247,10
101,-859,321,-34,321,54
105,-986,299,-1,324,97
583,-1925,480,-116,238,98
370,-1961,802,147,224,-167
259,-1961,1055,316,-16,-436
574,-1961,785,362,-21,-436
698,-1961,673,436,129,-436
324,-1267,741,436,253,-436
-175,-1236,848,436,248,-436
-378,-1146,407,436,182,-428
-364,-693,59,436,133,-410
-411,-371,108,436,60,-373
-146,569,-213,436,-9,-283
0,847,-91,436,-50,-244
82,931,-79,364,-7,-195
-104,1126,-78,283,29,-157
-221,814,-268,252,-26,-175
-53,1248,-746,312,-1,-94
-83,1374,-779,29,73,-103
-224,1026,-268,-15,124,-58
-229,1078,51,-48,138,-3
-122,699,369,-68,152,-49
-223,597,776,-141,173,-78
-455,458,1160,-193,187,-55
-510,390,1523,-386,252,50
-291,194,1925,-303,176,245
765,929,1455,-127,119,302
670,-64,1178,-159,67,57
-117,-80,730,59,124,-242
-572,898,605,52,78,-147
-347,980,764,-142,-32,44
24,362,971,-88,-62,60
67,494,857,-23,-53,-11
10,633,789,-51,-78,-57
-155,705,814,-226,-152,-94
-149,532,627,-394,-236,-71
249,411,298,-436,-194,0
130,-65,473,-436,-31,-8
-351,-974,1017,-436,-126,-28
82,-318,758,-436,-271,20
398,-369,634,-436,-152,96
59,-826,909,-436,-101,93
95,-944,970,-405,-280,97
408,-883,731,-367,-326,167
522,-1501,710,-308,-318,212
797,-1085,712,-130,-166,192
436,-1054,833,-249,-30,228
369,-1187,949,-168,-55,283
253,-1043,1027,-235,-123,250
46,-1129,935,-239,-282,203
238,-1076,632,-277,-417,227
539,-1504,406,-263,-368,272
636,-1583,358,-149,-219,246
318,-1382,593,-108,-73,197
454,-1505,400,-150,-53,148
278,-1543,386,-3,41,118
