accX,accY,accZ,gyroX,gyroY,gyroZ
83,-656,-296,310,-217,-96
366,-721,-188,295,-149,-79
212,-675,-66,272,-18,-23
-7,-737,66,271,-51,-25
66,-516,88,246,-83,-49
-33,-632,145,149,-143,-109
137,-598,135,232,-120,-82
-113,-337,97,125,-93,-105
103,-489,-81,36,-306,-163
779,-499,-60,114,-113,-108
269,-294,240,30,70,-107
499,-529,330,56,-23,-45
331,-418,410,80,109,-38
249,-338,444,-14,-46,-94
642,-313,340,-1,-11,-53
481,-328,428,10,56,-5
570,-381,476,11,59,16
404,-391,669,2,140,49
232,-567,693,-34,12,44
535,-600,482,8,-4,71
327,-619,529,-5,60,62
386,-662,410,-17,0,37
453,-680,438,11,114,42
167,-734,571,73,126,75
231,-533,435,52,6,9
452,-421,321,-75,67,-35
203,-627,391,-61,158,7
134,-543,480,5,109,18
237,-406,448,-34,126,25
27,-547,459,-49,154,38
50,-307,568,-85,68,9
35,-653,422,-109,99,83
-53,-620,475,29,190,109
-241,-398,755,-134,212,92
-465,-971,670,-64,106,150
-179,-597,345,-12,-228,85
420,-736,18,-183,-101,68
51,-851,282,-190,103,23
-8,-750,150,-195,68,99
-165,-1097,376,-254,201,74
-397,-927,231,-245,-18,-42
-208,-980,74,-178,-20,102
-351,-1019,211,-229,50,36
-439,-1043,-21,-244,-110,-64
-294,-915,-229,-99,-86,162
-125,-1047,-462,-192,16,187
-269,-943,-277,-295,160,98
-759,-1030,-169,-243,257,193
-1041,-1073,-347,-73,45,303
-622,-749,-505,-179,-58,226
-884,-1121,-399,-193,87,231
-1077,-904,-437,-39,-23,268
-817,-554,-525,-112,-23,202
-1044,-609,-486,-213,7,142
-958,-808,-535,-156,-81,119
-862,-528,-624,-62,-83,113
-790,-343,-647,-129,-55,76
-710,-341,-692,-181,-32,44
-777,-287,-615,-198,45,66
-914,-320,-576,-189,51,88
-844,-332,-628,-183,4,72
-771,-337,-649,-192,24,53
-834,-354,-625,-191,38,44
-858,-389,-633,-166,25,17
-822,-331,-605,-162,9,-33
-837,-296,-552,-155,-2,-64
-813,-271,-623,-91,-29,-44
-693,-195,-647,-85,-34,-50
-713,-177,-609,-114,9,-56
-802,-247,-587,-101,30,-42
-801,-244,-566,-67,-4,-46
-746,-193,-594,-46,7,-35
-845,-201,-545,-26,27,-16
-822,-177,-550,3,-1,-4
-764,-148,-585,4,-7,-16
-797,-93,-589,-21,8,-28
-798,-111,-552,-30,14,-41
-839,-134,-539,-8,8,-17
-810,-137,-567,19,-8,-6
