accX,accY,accZ,gyroX,gyroY,gyroZ
1063,-1532,-935,186,296,-436
790,-1422,-801,175,356,-436
433,-1131,-536,187,289,-436
264,-758,-424,213,267,-436
-127,-469,-126,224,201,-436
-100,-260,85,132,57,-436
-100,-100,128,31,10,-436
-124,9,253,-49,-4,-436
-289,13,380,-173,28,-436
-475,-133,373,-246,-56,-436
-306,-156,235,-324,-35,-436
-578,-367,427,-403,1,-429
-559,-596,501,-436,-19,-436
-758,-771,676,-433,15,-393
-904,-814,902,-436,-83,-367
-821,-1147,901,-436,-119,-351
-957,-1029,1194,-338,-94,-241
-1275,-1293,1865,-289,-41,-132
-1676,-1706,1961,103,-107,27
-1160,-1135,1949,381,-235,169
-649,-1439,1430,401,-173,233
-781,-1495,1289,436,-142,263
-571,-1135,989,436,-152,345
-413,-1036,632,436,-123,350
-350,-663,349,436,-31,400
-452,-278,262,436,-47,436
-358,-343,37,418,-52,436
-44,-230,-417,436,-23,436
-111,266,-641,436,22,436
238,560,-1011,117,-19,436
588,268,-1285,-315,-7,436
861,-393,-1323,-436,-125,436
1623,-718,-1536,-321,-200,425
1961,-5,-1507,-370,-47,383
1961,-717,-1311,-436,54,251
1961,-1016,-971,-436,27,86
1961,-1002,-909,-436,105,35
1841,-1762,-571,-436,186,-114
1284,-1484,-309,-436,164,-135
1502,-1961,-360,-436,231,-109
1007,-1961,104,-436,305,-231
699,-1925,424,-436,245,-177
620,-1961,538,-436,299,-113
-53,-1961,1295,-298,239,-119
20,-1519,1081,-20,-6,-27
318,-724,674,-51,-114,-25
626,-1306,649,-183,-102,51
275,-1882,1062,106,-129,127
407,-1961,946,282,-236,217
438,-1961,669,436,-289,221
143,-1961,-46,436,-436,183
535,-1961,-772,436,-436,154
212,-1961,-1220,436,-436,76
312,-1961,-1961,436,-436,117
215,-1961,-1961,436,-393,132
645,-1856,-1961,436,-193,212
961,-530,-1961,436,-303,153
1961,268,-1961,396,-118,-43
522,-66,-319,-300,369,-24
561,-1116,486,-70,128,31
794,-293,243,226,63,3
1006,204,16,-58,138,-3
619,-299,128,-325,195,-10
535,-622,202,-353,80,-82
724,-680,115,-304,63,-105
571,-877,152,-274,172,-81
463,-769,272,-88,190,-47
418,-414,328,-75,269,-12
325,-434,624,-154,254,9
154,-241,778,-157,206,42
113,-140,822,-299,64,92
170,-446,761,-429,30,178
113,-794,828,-389,-81,215
261,-847,688,-274,-200,226
483,-1163,397,-296,-226,272
538,-1454,312,-162,-132,299
597,-1520,263,-113,34,336
226,-1628,375,-45,128,339
-62,-1335,496,-47,21,249
