accX,accY,accZ,gyroX,gyroY,gyroZ
460,-678,1485,-91,-67,-137
839,-400,1458,-47,-50,-165
1060,-756,1473,-30,225,-123
180,-862,1911,133,436,-88
-632,-816,1961,273,342,-44
-764,-742,1943,331,147,14
-765,-577,1612,382,91,85
-766,-565,1466,371,21,158
-560,-530,1193,405,-36,215
-298,-327,894,419,29,287
-233,-293,774,420,113,356
-200,-192,709,388,105,378
-58,-117,571,321,92,370
-71,27,611,263,111,364
-151,26,682,186,40,368
-31,-39,629,178,-95,366
307,13,431,191,-157,339
379,29,362,167,-121,288
389,39,284,210,-70,295
310,217,265,178,-75,304
350,73,132,96,-146,320
583,58,-43,86,-111,335
490,-54,23,28,-64,356
525,-265,25,0,-68,381
578,-368,-5,-18,-97,389
747,-556,-118,-43,-112,396
854,-698,-146,10,-74,417
1164,-713,-268,-11,11,436
1014,-888,72,-49,127,436
735,-1220,234,-66,24,335
553,-935,173,47,-85,247
633,-948,-122,-55,-176,300
701,-1158,-256,-41,-193,268
699,-1018,-254,-110,-196,235
469,-1270,-284,-101,-190,183
614,-1075,-332,-46,-133,250
490,-1279,-389,-25,-52,257
413,-1152,-325,-3,-12,271
359,-1218,-329,-51,-2,323
608,-1299,-452,-58,40,334
598,-1300,-347,-109,143,355
660,-1493,-371,-100,250,368
421,-1317,-229,9,355,293
20,-1126,75,-69,291,191
32,-1251,47,-77,138,188
260,-1165,-100,-36,109,186
232,-1061,-59,-77,114,140
178,-1244,-245,-69,125,134
152,-1272,-273,43,137,105
153,-981,-293,89,189,53
-88,-901,-228,59,241,14
-250,-865,-181,78,213,9
-304,-842,-156,68,161,5
-257,-801,-204,80,95,-1
-170,-722,-265,50,95,0
-216,-757,-208,16,95,6
-149,-770,-247,11,90,34
-165,-815,-198,2,101,47
-149,-797,-194,7,87,57
-60,-818,-230,-9,116,77
-118,-891,-150,0,131,87
-88,-849,-181,18,128,103
-32,-894,-190,-4,166,112
-170,-943,-83,5,155,90
-143,-840,-105,-8,98,69
-111,-956,-82,-52,87,41
-153,-968,-28,-37,56,8
-148,-956,-28,-39,17,-15
-162,-1004,-38,-25,-24,-30
-85,-939,-122,6,-41,-24
-38,-915,-173,14,-9,-4
-77,-913,-166,25,19,6
-122,-870,-165,29,17,11
-91,-852,-194,23,10,18
-67,-858,-196,3,20,15
-95,-868,-170,12,25,10
-84,-837,-188,14,28,16
-74,-845,-189,5,45,27
-109,-870,-140,2,50,26
