accX,accY,accZ,gyroX,gyroY,gyroZ
1367,-1961,-1961,436,415,-427
986,-1961,-1961,436,436,-436
593,-1961,-1961,436,436,-436
202,-1484,-1961,436,436,-436
-203,-1519,-1499,436,424,-436
-331,-1349,-1470,436,335,-436
-305,-988,-1470,436,282,-436
-345,-1131,-1481,326,258,-436
-645,-1653,-1624,327,314,-436
-935,-1615,-1702,436,307,-436
-1645,-1647,-1754,436,411,-436
-1961,-1088,-1235,436,356,-436
-1961,834,-1515,436,189,-256
-1961,1924,-1347,-71,291,430
-1961,-878,-1183,-436,21,436
-1961,-1824,-1023,-179,-279,436
-1556,-638,-1365,50,-436,436
-861,-473,-1506,-101,-436,436
-230,-563,-1407,-117,-421,436
895,-596,-1764,-123,-229,436
701,-333,-1469,-152,-183,436
1845,-68,-1961,-436,-436,363
1961,-1404,-1953,-436,-161,236
1918,-1474,-194,-436,154,6
1247,-1246,851,-436,102,-201
1262,-1081,1149,-436,-2,-384
654,-1812,1634,-436,-9,-436
1458,-1961,1217,-436,103,-436
507,-1961,1961,-436,425,-420
-319,-1961,1961,-318,262,-436
-203,-1761,1860,214,284,-395
-972,-1263,1508,385,410,-168
-1309,-698,1254,436,136,-46
-1350,-67,837,356,89,40
-1451,195,452,250,308,320
-1961,232,420,96,436,436
-1929,-92,202,-275,436,436
-1961,-740,231,-436,436,436
-1961,-958,98,-436,436,436
-1961,-1679,375,-436,296,436
-1961,-1632,36,-436,-24,436
-1961,-1961,-342,-436,-375,436
-1663,-1961,-1802,-436,-436,436
1961,-1961,-1661,-436,-436,436
1961,-1706,-158,168,-313,41
193,-1161,795,-57,436,-57
-844,-803,1467,246,246,278
-231,-271,1220,-105,-326,247
1383,-1257,323,-269,-410,100
1262,-898,455,-8,125,11
202,-510,1003,-58,388,40
-597,-746,1548,-117,136,1
-12,-594,1022,-63,-145,-14
220,-520,677,-97,-57,-61
-28,-543,675,-144,44,-97
-285,-384,701,-157,8,-94
-158,-572,657,-329,-46,-70
-177,-858,899,-315,53,17
-181,-964,1048,-267,-40,92
199,-976,778,-202,-70,48
153,-1011,815,-267,-54,-19
337,-1071,683,-152,21,0
-167,-969,1095,-189,48,0
-2,-983,1031,-141,-107,22
273,-995,869,-194,-12,47
157,-1253,771,-109,17,44
252,-873,594,-25,90,12
-305,-964,815,-195,84,-33
-245,-961,663,-111,-89,-22
8,-708,492,-211,-65,16
-21,-1014,534,-291,-49,32
191,-1137,368,-233,-33,53
182,-1135,314,-196,95,68
73,-1188,327,-155,151,82
-63,-1127,385,-157,172,64
-208,-1142,410,-197,90,6
-262,-1184,366,-212,-65,-67
-130,-1080,178,-179,-176,-99
4,-957,36,-172,-186,-80
