accX,accY,accZ,gyroX,gyroY,gyroZ
-456,-1688,-306,-40,-352,-332
-439,-1701,-375,82,-314,-348
-333,-1721,-612,239,-238,-217
-151,-1646,-829,412,-99,26
-137,-1540,-727,436,-5,182
-271,-1567,-428,436,-108,104
-170,-1336,-518,436,-301,-45
200,-1174,-701,436,-360,-94
524,-813,-878,436,-309,-154
981,7,-1385,436,-103,-129
1094,756,-1288,436,207,67
725,790,-590,168,243,16
662,521,-433,-348,-68,-159
1087,24,-875,-436,-204,-274
1222,-212,-1238,-436,44,-294
818,-684,-1499,-436,242,-253
520,-1284,-1577,-436,287,-247
518,-1260,-1889,-436,165,-319
760,-970,-1961,-436,159,-120
-218,-1961,-1961,-436,181,225
-419,-1961,-1697,-436,136,198
-1910,-1961,-941,-249,239,175
-1961,-1961,207,193,-274,-175
-545,-1961,-1961,436,-211,151
-89,-1961,-1961,436,-177,344
384,-1602,-1961,436,-435,159
892,-1670,-1961,436,-384,20
1216,-593,-1961,436,-188,153
1911,49,-1961,436,-90,191
1961,1462,-1961,436,47,214
1961,1961,-1546,32,60,16
1762,869,-1444,-320,29,-324
832,725,-1474,-436,24,-436
647,128,-1451,-436,-88,-355
1059,-493,-1614,-436,-175,-350
1094,-1066,-1961,-436,-29,-185
859,-1386,-1961,-436,-25,-22
1107,-1961,-1961,-436,-56,4
630,-1961,-1961,-436,159,122
-691,-1961,-1027,-436,174,-161
-216,-1961,-660,91,4,-150
-87,-1961,-1638,436,60,36
610,-819,-1961,436,65,126
691,-402,-1619,436,23,262
830,-939,-1457,436,11,328
896,-482,-1337,436,23,283
982,-91,-1245,436,53,256
1104,513,-1196,436,81,194
1139,998,-1072,223,128,121
1022,743,-852,-51,110,-35
581,480,-340,-155,-34,-432
388,622,-1160,-255,-202,-415
904,627,-1540,-394,39,-35
916,-281,-1472,-436,-64,-117
1077,-671,-1961,-436,-33,-59
370,-1036,-1961,-436,21,19
514,-1961,-1961,-436,-224,66
722,-1961,-1961,-428,32,87
15,-1961,-1592,-436,51,103
-312,-1961,-386,-52,-47,-36
85,-1961,-1331,436,25,-125
0,-1517,-1961,436,-18,-81
400,-259,-1890,436,-36,-27
292,-135,-1349,397,-36,52
304,-340,-1172,355,45,232
292,-83,-864,411,94,320
307,164,-626,295,65,290
333,96,-450,161,26,249
434,58,-428,87,25,199
373,5,-261,21,49,146
275,-102,-131,-27,36,80
294,-190,-266,-95,29,7
146,-273,-188,-181,-29,-90
112,-297,-241,-377,-111,-140
219,-644,-556,-436,-140,-98
234,-1556,-618,-436,-84,-33
173,-1413,-532,-158,7,1
72,-1307,-421,-192,27,15
41,-1578,-393,-144,45,28
