accX,accY,accZ,gyroX,gyroY,gyroZ
1255,-1831,-1961,-436,-45,178
386,-1164,-1298,-436,226,90
-467,-1838,-956,-436,233,-5
-458,-1961,-1289,-436,20,-23
-669,-1961,-1161,-436,-73,-71
-534,-1961,-59,-436,-355,-91
913,-1385,-1018,-436,-213,104
283,-1961,-567,-436,342,186
-439,-1961,110,-436,271,-23
-216,-1928,-412,-327,75,-194
-125,-1734,-1077,-315,164,-130
-384,-1767,-727,-436,175,-24
-72,-1868,-537,-397,90,20
53,-1961,-584,-404,173,-16
-393,-1961,61,-209,57,-184
46,-1209,-248,-103,-188,-248
198,-1574,-487,-285,-89,-190
-121,-1571,-44,-188,-133,-170
-259,-1364,165,-181,-343,-239
-302,-1449,16,-190,-436,-294
546,-1386,-485,-133,-436,-432
514,-1018,-341,-158,-436,-436
596,-946,-329,-105,-436,-436
1015,-820,-731,42,-236,-309
361,-776,-350,97,-64,-216
231,-667,-405,139,-88,-177
276,-494,-438,124,-60,-99
219,-474,-333,34,-30,-11
173,-679,-267,-46,-5,51
277,-910,-336,-9,5,88
369,-824,-402,3,77,67
157,-921,-284,-37,127,53
79,-1027,-253,14,95,63
185,-918,-318,54,78,51
226,-872,-351,55,97,22
34,-935,-267,43,120,-13
-101,-890,-190,87,47,-49
-65,-762,-253,88,-39,-96
28,-647,-350,38,-90,-131
51,-638,-347,-26,-93,-106
128,-711,-350,-58,-68,-29
195,-848,-334,-46,-10,45
226,-862,-329,0,42,83
195,-832,-288,-4,81,84
119,-859,-227,-17,80,63
65,-898,-184,-22,45,40
102,-984,-215,-26,7,-25
174,-863,-219,-5,-42,-106
147,-781,-212,-34,-63,-95
212,-827,-263,-25,-47,-34
236,-822,-276,-12,-2,24
235,-826,-271,-8,27,39
191,-838,-249,-22,29,33
170,-882,-265,-19,4,4
174,-813,-240,-39,-37,-34
242,-858,-273,-57,-34,-48
203,-874,-253,-25,-8,-18
204,-884,-252,7,17,15
212,-843,-276,26,22,8
186,-767,-268,4,10,-4
184,-821,-268,-16,5,-2
177,-854,-271,-7,3,-4
185,-810,-270,-12,0,1
200,-856,-263,-14,10,12
192,-892,-258,6,22,18
184,-840,-261,17,24,7
179,-795,-237,-4,22,-7
144,-824,-215,-13,10,2
159,-899,-256,-1,-10,-3
179,-748,-279,8,-26,-1
208,-736,-261,-42,-16,24
233,-828,-247,-50,13,57
236,-868,-237,-28,38,74
230,-869,-235,-20,58,78
196,-918,-222,-9,57,66
183,-939,-233,12,29,27
200,-885,-258,9,4,-29
198,-756,-274,-15,0,-39
163,-861,-246,-38,14,-6
