accX,accY,accZ,gyroX,gyroY,gyroZ
-1961,-1304,-2,165,-262,-123
-1961,-1337,-513,209,-436,-46
-1961,-1961,-970,285,-436,9
-1961,-1961,-1678,436,-436,-88
-1961,-1512,-1961,412,-436,-274
-1961,-1536,-1961,436,-436,-217
-1923,-1224,-1961,436,-436,-183
-1638,-1235,-1961,387,-436,-291
-998,-1017,-1881,436,-436,-367
-822,-541,-1539,436,-436,-312
-920,-369,-1295,387,-436,-297
-828,-520,-1304,357,-436,-249
-1127,-430,-1403,416,-388,-269
-1538,228,-1838,329,-436,-408
-1556,865,-1961,232,-436,-436
-1152,1142,-1961,221,-436,-436
-933,1961,-1961,284,-436,-436
-843,1961,-1961,242,-436,-436
321,1961,-1961,46,-314,-31
-312,1961,-1947,-407,436,436
-1961,1912,-1425,-436,436,436
-1961,747,-1232,-436,-361,436
-496,173,-1512,-348,-436,436
316,199,-1704,-208,-370,436
253,-9,-1739,-296,41,436
-30,-327,-1711,-407,297,436
-351,-457,-1472,-436,234,260
-223,-597,-1447,-436,18,253
161,-1961,-1567,-436,169,369
251,-1961,-903,-216,214,259
451,-1416,-999,183,415,227
79,-1060,-844,-133,436,50
-205,-1961,-781,-373,436,-6
-1155,-1961,-27,-146,436,-100
-1321,-1961,428,251,436,-181
-1663,-1209,775,436,436,-328
-1961,-537,1638,436,436,-414
-1961,856,1883,436,345,-309
-1961,1961,1897,149,-4,-278
-1581,1584,1235,72,-149,36
-935,1327,391,188,-193,353
-800,1317,179,92,4,436
-1198,1076,336,37,157,436
-1384,937,382,45,226,436
-1717,1040,462,4,244,436
-1961,1098,597,16,354,436
-1961,1781,666,-231,337,436
-1961,771,-812,-436,115,436
-1961,-1382,-1961,-436,27,436
-1961,-1961,-946,-436,-60,436
-828,-1961,1651,-260,120,436
-1299,-1961,1462,69,-140,-43
-600,-310,464,296,-401,95
687,15,130,-61,-237,117
154,-1596,595,-246,323,44
-722,-869,907,143,247,-40
-393,-83,778,-17,-40,-156
-93,-397,497,-194,81,-200
-477,-626,401,-195,166,-266
-541,-635,187,-107,83,-326
-423,-388,-84,-29,156,-332
-521,-28,-137,-91,260,-349
-690,-134,22,-184,276,-318
-627,-223,127,-49,286,-188
-658,97,131,-5,328,-111
-546,172,223,-82,393,-71
-1040,321,341,-206,436,31
-1161,0,328,-342,335,115
-1401,-245,238,-374,417,229
-1823,-578,32,-436,353,259
-1961,-967,-140,-436,182,227
-1812,-789,-185,-291,118,234
-1833,-615,-279,-210,192,299
-1644,-592,-258,-207,207,247
-1455,-487,-251,-225,215,144
-1344,-335,-251,-305,168,11
-1180,-327,-297,-377,90,-75
-1071,-388,-349,-367,44,-87
-987,-417,-400,-298,6,-66
