accX,accY,accZ,gyroX,gyroY,gyroZ
626,-1805,-440,-240,93,-374
748,-1674,-526,-251,192,-336
474,-1659,-324,-199,193,-328
658,-1261,-536,-178,149,-304
579,-1150,-440,-174,176,-285
562,-750,-445,-121,138,-283
541,-467,-425,-115,191,-208
443,-220,-234,-81,247,-162
557,-100,-108,-77,234,-115
612,-109,-59,7,266,-102
656,100,-102,9,265,-87
924,-165,12,-6,353,-66
788,-279,252,16,261,-122
930,-244,132,62,238,-170
761,-98,109,44,245,-197
199,-11,436,9,210,-213
-167,186,545,0,124,-189
-363,492,492,-20,124,-98
-444,195,754,-59,78,10
-212,143,775,-16,6,69
274,10,717,-14,0,120
440,14,804,6,-20,125
673,0,695,5,-71,115
972,6,491,43,-63,99
928,146,471,30,-36,77
847,134,512,-15,-118,61
1211,6,328,18,-58,53
829,254,448,0,-41,48
1079,72,343,-46,-123,52
1117,148,360,-34,-71,42
900,113,429,-32,-74,43
1129,103,267,-75,-120,42
965,19,395,-56,-42,60
1051,-36,363,-76,-80,71
805,-35,509,-66,-54,71
982,-120,371,-96,-143,72
761,-99,410,-24,-147,69
873,-167,122,26,-159,79
617,34,168,-35,-221,92
951,-399,-30,-12,-209,117
646,-138,-53,55,-160,161
703,-383,-20,-108,-253,201
1062,-994,-207,27,-212,200
960,-653,-247,106,-43,295
1063,-1238,-95,41,-101,298
1214,-1217,-124,114,-129,198
770,-1327,124,128,-4,289
1001,-1519,-43,198,-120,196
756,-1190,-21,220,-142,111
412,-1076,101,242,-154,124
246,-917,51,280,-194,133
308,-893,-132,309,-184,127
107,-703,-109,275,-182,127
-143,-716,-33,165,-281,130
-212,-917,-124,62,-410,152
-22,-1144,-354,21,-436,193
200,-1179,-372,-43,-375,228
253,-1412,-306,-65,-244,264
358,-1494,-243,52,-125,299
438,-1350,-187,150,0,284
313,-1212,-78,174,86,198
104,-1077,23,154,85,71
-13,-942,70,96,37,-20
-43,-821,112,15,0,-45
-52,-797,146,-78,-21,-22
-18,-909,177,-129,-37,0
40,-938,194,-130,-30,8
42,-985,217,-138,-11,10
50,-1061,233,-121,-6,11
56,-1102,267,-100,-6,-4
66,-1148,265,-84,-15,-39
124,-1272,303,-17,64,-22
-202,-1149,639,114,58,-32
-155,-833,427,17,78,-96
-229,-1091,357,-32,20,-89
-35,-1004,172,-5,-21,-111
8,-1058,175,-53,29,-98
-79,-1113,173,10,66,-96
-108,-957,163,62,67,-82
