accX,accY,accZ,gyroX,gyroY,gyroZ
-1580,-215,149,24,-436,-143
-1012,-292,362,114,-436,-152
-378,246,227,239,-436,-157
281,377,-384,130,-436,-18
459,-37,-244,33,-85,33
-66,-312,324,23,79,0
-311,-140,664,75,-18,-32
-172,-114,840,14,15,-28
-547,-295,1162,14,16,-52
-410,-148,1206,0,-34,-104
-453,-121,1142,-72,-71,-120
-226,-237,1186,-333,-98,-41
-442,-1521,1647,-436,1,-86
-1341,-1961,1961,-436,-97,-436
-1030,-1386,1961,-341,-254,-436
-623,-782,1434,-266,-308,-436
-545,-86,786,-157,-343,-436
-257,238,449,-147,-386,-436
-166,450,214,-176,-375,-436
157,497,-3,-227,-400,-362
-278,813,-388,-176,-436,-345
889,446,-1493,-230,-435,-109
624,233,-1506,-127,-30,-128
481,268,-1154,38,-93,-110
920,8,-1283,-10,-175,-68
1262,103,-1189,120,54,-50
1423,28,-401,42,252,105
757,-306,291,111,436,-22
229,233,726,174,414,-11
411,-341,1187,107,436,4
-549,-122,1770,241,436,-51
-257,91,1961,196,0,-41
1408,78,984,-56,-302,111
851,-473,712,-205,-11,1
336,0,1234,-109,-235,-53
791,-15,1070,-224,-303,83
665,-599,1049,-243,-247,50
1080,-193,800,-106,-253,64
664,-133,254,-254,10,57
444,-414,107,-165,-75,-60
1003,181,-484,-96,-58,-75
780,158,-371,-173,39,-62
1446,944,-842,-172,24,89
1041,454,-635,-348,189,177
1162,813,-572,6,-28,-121
1452,669,-426,-50,378,243
-43,-154,86,-263,436,432
-304,-626,-116,-347,63,391
506,-967,-355,-259,-132,394
555,-1003,-217,-2,194,277
180,-181,-129,106,203,237
150,225,-230,-1,277,411
-23,-250,-121,-124,381,436
-130,-375,-211,-154,436,436
-1004,-793,339,-21,436,436
-1219,-557,268,29,244,436
-496,-732,-53,-151,199,436
-1563,-865,515,63,329,436
-1205,-482,-18,-3,206,436
-1416,-426,-425,-213,357,375
-1961,-435,-215,-436,278,232
-1961,-1108,-503,-357,-36,241
-1494,-1195,-926,-55,-99,239
-1282,-895,-649,-14,47,110
-1172,-677,-310,-55,70,-106
-1044,-292,-191,7,32,-184
-870,31,-124,29,-36,-130
-644,6,-297,-20,-66,-75
-728,-110,-339,-44,26,-36
-932,-174,-427,-64,52,-56
-1108,-159,-388,-80,50,-49
-1060,-191,-317,-74,-1,-31
-890,-274,-336,-67,-26,-35
-762,-300,-368,-15,-3,-25
-872,-267,-308,38,38,-5
-927,-203,-290,42,6,-19
-851,-173,-318,9,-2,-23
-866,-151,-356,-29,10,-19
-911,-218,-334,-76,-14,-20
