accX,accY,accZ,gyroX,gyroY,gyroZ
-1961,-1060,-486,436,436,-51
-1961,138,1079,436,106,-4
-1961,1708,-164,-386,-436,189
-1060,-152,-1826,-436,-436,-117
-183,-1752,-1961,-436,-436,-436
421,-757,-1941,-137,-436,-436
1619,-465,-1129,-176,-436,-429
1961,-1896,-946,25,288,-252
1961,-926,-1961,436,436,436
269,506,-1961,436,436,436
-1687,-244,-1961,436,436,-40
-1961,-410,1504,436,393,-30
-1961,1807,-723,-436,-436,192
-710,18,-1961,-436,-436,-112
546,-1961,-1961,-436,-436,-436
1793,-838,-1837,-38,-436,-329
1961,-1315,-839,93,202,-136
1207,-1232,-1961,389,436,255
311,-243,-1961,436,436,436
-386,32,-1961,436,436,436
-1455,-337,-827,328,436,56
-1741,-919,492,100,436,-175
-1422,-683,767,14,-10,-202
-929,-433,454,-272,-436,-191
-298,-876,-52,-436,-436,-241
204,-1347,-268,-308,-436,-266
360,-1171,-155,-49,-436,-199
436,-1069,-90,12,-270,-140
464,-1131,-111,100,-8,-35
353,-888,-95,168,212,68
173,-828,-7,73,338,85
-47,-896,113,-2,366,72
-70,-903,223,-46,296,59
-24,-1008,284,-65,250,62
31,-1073,268,-18,220,53
65,-1056,247,48,201,35
92,-1019,195,98,193,15
36,-998,158,123,181,-5
-17,-1049,117,111,149,-35
-88,-1142,116,94,107,-57
-116,-1100,127,89,41,-76
-67,-991,143,62,-26,-105
-25,-972,131,23,-69,-142
-13,-994,117,2,-91,-168
16,-968,102,-1,-87,-172
78,-908,88,0,-49,-157
106,-820,118,-7,22,-131
20,-764,179,-30,85,-98
-39,-744,228,-52,109,-55
-49,-762,264,-75,119,-14
-71,-838,278,-84,118,24
-84,-880,296,-73,100,60
-63,-889,289,-71,71,78
-43,-923,282,-80,52,86
-56,-1000,269,-91,35,96
-69,-1104,257,-98,18,105
-71,-1192,255,-92,-4,110
-190,-1330,224,-90,-57,85
-158,-1331,140,-25,-133,83
12,-1050,133,10,-154,103
54,-949,148,-23,-136,100
16,-984,130,-18,-151,87
50,-949,103,-12,-165,75
98,-915,85,-22,-156,67
152,-893,104,-47,-119,64
86,-1001,172,-81,-71,61
7,-1159,192,-66,-75,63
71,-1164,169,-13,-102,58
109,-1054,160,8,-120,22
195,-945,127,2,-122,-20
254,-931,140,-41,-70,-56
214,-1059,155,-50,-7,-80
126,-1129,187,-22,41,-91
21,-1140,214,4,55,-101
-30,-1130,226,16,35,-113
-87,-1157,237,10,1,-130
-122,-1174,225,21,-56,-145
-57,-1026,232,33,-104,-155
18,-967,217,-3,-120,-180
