accX,accY,accZ,gyroX,gyroY,gyroZ
424,-291,234,436,121,-150
275,-345,352,436,98,-112
84,-282,219,436,10,-71
35,-164,12,436,-140,-54
233,-89,-329,436,-171,-12
430,-32,-512,436,-48,-57
299,57,-709,433,53,-131
114,151,-1251,436,92,-130
-79,617,-1094,61,45,-92
40,-207,-1061,138,84,39
30,660,-1195,105,77,65
180,248,-1130,71,45,76
143,654,-1010,82,22,82
338,614,-1126,102,-72,103
416,496,-1209,96,-132,72
250,367,-1315,163,-203,67
188,406,-1447,130,-268,56
100,193,-1295,80,-311,59
111,153,-1190,135,-359,109
304,234,-1124,145,-326,146
172,52,-879,147,-244,144
175,93,-1129,264,-301,175
115,247,-1291,203,-179,218
-251,-4,-1154,14,-174,207
-344,-18,-1505,44,-225,309
-38,114,-1683,-84,-143,436
-28,-456,-1637,-410,-45,436
313,-408,-1730,-404,39,395
-69,-205,-1453,-436,131,312
-512,-1265,-1128,-436,-15,309
677,-1961,-1776,-436,-268,318
341,-1961,-901,-436,275,415
-1154,-1961,-216,-436,309,230
382,-1961,509,-436,140,236
-1210,-1961,1961,13,436,249
-304,-224,1961,-436,-42,-16
-893,-1961,1961,-275,239,25
-933,-285,1961,-198,-76,17
40,-1136,1961,-69,-11,3
-564,-428,1961,-10,18,-10
-367,-464,1957,-2,-51,7
-217,-421,1633,52,-18,21
-209,-359,1457,47,-11,19
-63,-389,1265,61,-41,6
-11,-392,1096,61,-18,-17
-120,-371,1008,42,-27,-50
-157,-412,953,-30,-113,-79
100,-677,783,-84,-66,-89
-33,-634,788,13,-44,-81
-51,-513,842,-71,-88,-110
134,-543,759,-5,-48,-83
131,-163,705,19,15,-46
-78,-144,920,-60,-4,-37
-16,159,884,-45,-63,-12
-91,167,841,-183,-129,50
-42,-91,852,-197,-272,89
180,250,684,-243,-324,102
104,-66,756,-418,-292,163
-35,-599,884,-300,-378,227
335,-748,579,-231,-436,284
430,-912,426,-155,-436,292
778,-1114,293,-238,-422,338
594,-1443,380,-113,-257,336
441,-1102,342,-6,-280,353
829,-1454,121,-153,-175,396
345,-1631,339,-51,-103,336
79,-1134,349,-98,-277,238
370,-1341,118,-392,-384,221
565,-1906,11,-399,-294,186
525,-1795,96,-209,-181,132
429,-1525,155,-67,-89,102
423,-1379,122,44,-14,87
330,-1206,128,122,62,59
116,-1055,201,130,84,17
-26,-972,252,92,37,-24
-75,-944,277,26,-27,-56
-61,-950,273,-21,-78,-76
-33,-1001,254,-41,-100,-89
-7,-1027,223,-30,-95,-92
