accX,accY,accZ,gyroX,gyroY,gyroZ
195,62,819,-102,104,215
597,-331,795,84,-54,335
720,-7,564,-111,-7,124
263,-316,1072,-168,31,-35
70,-466,1373,-118,-10,12
171,-414,1265,-67,-53,45
234,-455,1264,-75,-40,24
265,-467,1285,-54,-29,0
198,-333,1154,-47,-7,-32
109,-379,1193,-54,14,-37
70,-324,1180,-36,-2,5
205,-383,1148,-38,-13,35
222,-420,1178,-36,1,29
262,-482,1178,-38,-11,25
256,-384,1093,-38,-8,10
255,-359,1043,-84,-16,10
320,-373,1012,-128,-32,23
350,-393,984,-190,-38,22
359,-458,950,-228,-52,12
408,-419,640,-258,-18,4
467,-645,583,-389,13,-17
539,-1171,761,-352,98,-58
480,-1314,952,-301,109,-126
672,-1961,1037,-120,-27,-257
1085,-1458,845,190,-28,-292
1321,-1025,831,139,33,-394
1279,-1161,949,74,48,-436
1122,-940,1011,175,72,-436
923,-448,1024,188,52,-436
755,-355,997,180,17,-436
694,-219,919,217,29,-436
507,-79,792,247,36,-436
391,-17,717,309,54,-436
334,334,569,371,64,-427
222,649,461,309,57,-368
272,813,485,170,60,-281
128,509,604,128,36,-204
196,643,442,159,16,-167
179,729,404,83,61,-146
64,763,549,34,59,-101
80,670,621,-21,39,-42
187,618,683,-6,67,-41
87,617,743,35,68,-49
84,819,527,28,104,-30
-19,854,565,-100,106,37
146,681,713,-155,108,116
283,612,929,-197,145,77
142,365,1134,-182,192,25
204,763,1011,-51,148,9
92,655,1101,-126,111,1
218,723,965,-3,45,26
224,764,862,-30,11,-2
143,663,869,-1,3,-32
55,829,821,1,1,-38
1,820,803,11,-6,-21
-18,880,808,-4,-6,0
26,837,862,-14,-9,13
98,779,876,15,-26,17
133,829,858,22,-30,7
115,680,882,29,-41,6
99,700,858,47,-72,26
105,681,904,25,-93,37
125,574,877,21,-125,27
217,446,984,66,-134,0
243,794,897,132,-118,-7
207,877,812,13,-115,18
285,607,693,-75,-122,37
351,436,700,-62,-111,22
298,614,643,-16,-52,27
159,650,534,1,-17,85
263,796,350,-42,-35,98
181,806,316,-168,6,113
44,584,406,-229,1,185
165,547,405,-220,-1,235
177,578,384,-300,37,279
97,274,611,-386,7,314
308,239,756,-401,-36,360
325,-79,858,-436,-84,375
700,-453,964,-410,-206,429
