accX,accY,accZ,gyroX,gyroY,gyroZ
-1900,-1350,-479,132,436,238
-1961,-1477,-595,-83,-135,-98
-1346,-1652,-1056,49,-436,-122
-805,-1041,-1271,408,-436,33
-525,-214,-1402,308,-436,97
-162,-138,-1393,47,-436,201
522,-667,-1267,281,-436,370
1525,-167,-1754,391,-436,436
1207,-6,-1439,-75,297,251
773,-757,-972,-436,433,83
637,-1022,-724,-76,272,81
907,-654,-1062,187,284,107
804,-162,-1701,13,436,-98
303,-565,-1961,-350,436,-188
-370,-870,-1961,-198,436,-154
-634,-886,-1961,-364,436,-80
-1128,-1961,-1961,-436,436,-46
-1961,-1961,-1961,96,436,-60
-1961,-780,-1961,209,436,86
-1961,-595,-1530,-19,380,240
-1961,-838,-907,119,-277,138
-1853,-388,-1321,161,-436,-37
-872,-346,-1787,137,-436,58
-115,-594,-1961,63,-436,22
446,-602,-1862,202,-436,43
1334,-279,-1961,436,-436,323
1961,-246,-1961,-65,-436,272
1961,-982,-1961,-24,436,13
1131,-305,-1907,0,436,-101
637,-330,-1918,-106,436,-105
61,-696,-1961,-369,436,-336
-1425,-1348,-1961,-281,436,-126
-1961,-1957,-1613,-114,436,-103
-1961,-1799,-1633,-40,361,-212
-1961,-1524,-1154,76,191,52
-1961,-1185,-1009,109,-297,39
-1961,-1057,-1562,114,-436,26
-642,-925,-1961,164,-436,37
380,-884,-1961,191,-436,-2
996,-360,-1961,436,-436,233
1961,-10,-1961,212,-436,261
1961,-624,-1961,-25,152,125
1289,-176,-1631,128,436,-7
793,-246,-1405,-164,436,-102
496,-340,-1445,-160,436,-95
19,-668,-1589,-318,436,-214
-582,-605,-1685,-228,436,-39
-988,-1416,-1533,-367,436,-31
-1930,-1904,-1202,-131,436,18
-1961,-1548,-1251,-9,326,78
-1961,-1299,-1242,25,-50,33
-1961,-1032,-825,131,-41,-31
-1961,-813,-858,181,-431,-63
-868,-658,-1551,182,-436,-70
-75,-750,-1860,115,-436,-68
175,-649,-1693,245,-436,3
128,-389,-1487,275,-389,201
-7,-512,-1167,235,-415,378
116,-613,-1024,215,-436,424
439,-549,-1147,145,-436,246
487,-420,-820,-27,-293,82
326,-435,-457,0,-45,43
133,-310,-299,21,1,9
58,-276,-270,-11,-52,1
93,-295,-350,0,-35,43
27,-181,-466,16,158,122
-365,-223,-478,-73,436,191
-1199,-486,-225,-83,436,151
-1899,-334,-343,1,238,26
-1316,-360,-82,-108,-7,-11
-1108,-287,48,-130,6,-38
-1179,-362,-51,-127,122,-23
-1213,-386,-262,-111,98,30
-929,-351,-263,-137,29,61
-924,-445,-250,-105,97,82
-1036,-409,-240,-46,64,88
-882,-401,-286,-34,-9,93
-746,-405,-319,16,-1,74
-720,-302,-346,16,27,31
